,state_code,date,confirmed,recovered,deceased,tested,vaccinated
2267,AS,2021-08-18,582037,568137,5528,20632487,12367622
2268,AS,2021-08-19,582750,568916,5538,20728687,12529234
2269,AS,2021-08-20,583458,569650,5551,20828766,12668471
2270,AS,2021-08-21,584098,570308,5566,20911495,12779066
2271,AS,2021-08-22,584434,570847,5576,20947075,12806451
2272,AS,2021-08-23,585134,571552,5587,21041711,13029750
2273,AS,2021-08-24,585689,572084,5600,21135713,13248139
2274,AS,2021-08-25,586378,572765,5607,21226260,13360859
2275,AS,2021-08-26,586940,573541,5618,21308086,13561304
2276,AS,2021-08-27,587439,574280,5627,21383090,13776584
2277,AS,2021-08-28,588025,574955,5636,21467875,13776584
2278,AS,2021-08-29,588318,575629,5640,21507212,14069853
2279,AS,2021-08-30,588856,576241,5655,21586352,14215451
2280,AS,2021-08-31,589426,576865,5660,21674871,14423801
2281,AS,2021-01-09,589999,577534,5671,21753992,14514940
2282,AS,2021-02-09,590553,578101,5677,21838238,14694863
2283,AS,2021-03-09,591117,578929,5683,21930016,14907567
2284,AS,2021-04-09,591659,579563,5693,22009478,15100780
2285,AS,2021-05-09,591980,579935,5699,22046207,15168976
2286,AS,2021-06-09,592616,580491,5710,22137235,15395584
2287,AS,2021-07-09,593087,580911,5719,22218172,15632623
2288,AS,2021-08-09,593514,581493,5723,22283428,15757069
2289,AS,2021-09-09,593951,582017,5727,22362673,15987775
2290,AS,2021-10-09,594347,582586,5732,22439105,16209501
2291,AS,2021-11-09,594846,583193,5740,22510743,16398562
2292,AS,2021-12-09,595105,583652,5751,22542649,16455548
2293,AS,2021-09-13,595669,584296,5758,22622183,16648201
2294,AS,2021-09-14,596162,584729,5767,22693076,16773685
2295,AS,2021-09-15,596606,585435,5775,22754718,16831970
2296,AS,2021-09-16,597074,585914,5779,22813738,16938541
2297,AS,2021-09-17,597344,586391,5788,22868787,17266350
2298,AS,2021-09-18,597709,586856,5790,22924648,17363828
2299,AS,2021-09-19,597968,587115,5797,22952899,17424256
2300,AS,2021-09-20,598423,587632,5807,23025549,17586145
2301,AS,2021-09-21,598864,587970,5813,23089970,17735880
2302,AS,2021-09-22,599271,588574,5817,23151046,17818370
2303,AS,2021-09-23,599642,589129,5827,23214867,17928465
2304,AS,2021-09-24,600048,589558,5834,23275959,18022615
2305,AS,2021-09-25,600423,589924,5838,23328652,18108928
2306,AS,2021-09-26,600619,590231,5843,23353819,18150848
2307,AS,2021-09-27,601031,590593,5851,23408828,18252621
2308,AS,2021-09-28,601421,590925,5861,23465064,18338787
2309,AS,2021-09-29,601787,591432,5868,23515756,18402839
2310,AS,2021-09-30,602163,591886,5873,23563367,18470750
2311,AS,2021-01-10,602466,592242,5876,23610882,18515122
2312,AS,2021-02-10,602712,592514,5880,23655410,18871986
2313,AS,2021-03-10,602905,592838,5881,23685445,18896120
2314,AS,2021-04-10,603238,593152,5890,23735869,18964302
2315,AS,2021-05-10,603623,593308,5897,23781920,19034206
2316,AS,2021-06-10,603923,593775,5903,23826192,19107244
2317,AS,2021-07-10,604218,594163,5911,23871646,19219448
2318,AS,2021-08-10,604536,594506,5916,23915623,19317732
2319,AS,2021-09-10,604809,594851,5921,23959248,19458049
2320,AS,2021-10-10,604969,595091,5926,23984148,19566032
2321,AS,2021-11-10,605239,595314,5931,24030577,19676004
2322,AS,2021-12-10,605465,595520,5934,24059531,19690489
2323,AS,2021-10-13,605640,595901,5936,24080184,19694613
2324,AS,2021-10-14,605847,596263,5938,24093732,19697342
2325,AS,2021-10-15,605994,596547,5939,24109537,19698762
2326,AS,2021-10-16,606263,596837,5944,24142328,19712949
2327,AS,2021-10-17,606468,597082,5950,24161678,19723518
2328,AS,2021-10-18,606766,597348,5957,24202721,19751592
2329,AS,2021-10-19,607119,597577,5957,24242375,19777732
2330,AS,2021-10-20,607427,597859,5958,24282029,19791275
2331,AS,2021-10-21,607811,598087,5962,24344565,19819929
2332,AS,2021-10-22,608126,598296,5964,24383464,19853518
2333,AS,2021-10-23,608450,598515,5967,24423232,19884281
2334,AS,2021-10-24,608589,598759,5973,24442945,19897594
2335,AS,2021-10-25,608915,599055,5978,24493198,19936468
2336,AS,2021-10-26,609262,599290,5981,24535868,19977534
2337,AS,2021-10-27,609506,599681,5987,24573704,20011358
2338,AS,2021-10-28,609828,600089,5989,24613333,20057641
2339,AS,2021-10-29,610150,600367,5992,24657174,20106832
2340,AS,2021-10-30,610433,600738,5996,24696982,20153339
2341,AS,2021-10-31,610645,600974,5997,24712042,20172463
2342,BR,2020-03-22,2,0,0,0,0
2343,BR,2020-03-23,3,0,0,0,0
2344,BR,2020-03-24,3,0,0,0,0
2345,BR,2020-03-25,4,0,0,0,0
2346,BR,2020-03-26,7,0,0,0,0
2347,BR,2020-03-27,9,0,0,0,0
2348,BR,2020-03-28,11,0,0,0,0
2349,BR,2020-03-29,15,0,1,0,0
2350,BR,2020-03-30,15,0,1,0,0
2351,BR,2020-03-31,21,0,1,0,0
2352,BR,2020-01-04,24,0,1,0,0
2353,BR,2020-02-04,29,3,1,0,0
2354,BR,2020-03-04,31,3,1,0,0
2355,BR,2020-04-04,32,3,1,0,0
2356,BR,2020-05-04,32,3,1,3037,0
2357,BR,2020-06-04,32,9,1,3037,0
2358,BR,2020-07-04,38,15,1,3037,0
2359,BR,2020-08-04,39,15,1,4596,0
2360,BR,2020-09-04,58,15,1,4991,0
2361,BR,2020-10-04,60,15,1,5457,0
2362,BR,2020-11-04,64,15,1,6250,0
2363,BR,2020-12-04,64,26,1,6703,0
2364,BR,2020-04-13,66,28,1,7263,0
2365,BR,2020-04-14,66,29,1,7727,0
2366,BR,2020-04-15,72,29,1,8263,0
2367,BR,2020-04-16,83,37,1,8846,0
2368,BR,2020-04-17,85,37,1,9486,0
2369,BR,2020-04-18,86,42,2,10130,0
2370,BR,2020-04-19,96,42,2,10745,0
2371,BR,2020-04-20,113,42,2,11319,0
2372,BR,2020-04-21,126,42,2,11999,0
2373,BR,2020-04-22,143,42,2,12978,0
2374,BR,2020-04-23,170,44,2,13785,0
2375,BR,2020-04-24,223,44,2,14924,0
2376,BR,2020-04-25,251,45,2,15885,0
2377,BR,2020-04-26,277,56,2,17041,0
2378,BR,2020-04-27,346,56,2,18179,0
2379,BR,2020-04-28,366,64,2,19790,0
2380,BR,2020-04-29,403,64,2,21180,0
2381,BR,2020-04-30,425,84,2,22672,0
2382,BR,2020-01-05,466,98,3,24118,0
2383,BR,2020-02-05,481,117,4,25724,0
2384,BR,2020-03-05,517,124,4,26951,0
2385,BR,2020-04-05,528,127,4,28345,0
2386,BR,2020-05-05,535,158,4,28791,0
2387,BR,2020-06-05,542,158,4,29328,0
2388,BR,2020-07-05,550,218,5,29841,0
2389,BR,2020-08-05,579,267,5,30320,0
2390,BR,2020-09-05,611,318,5,31552,0
2391,BR,2020-10-05,707,354,6,32670,0
2392,BR,2020-11-05,749,377,6,34662,0
2393,BR,2020-12-05,879,382,6,37430,0
2394,BR,2020-05-13,953,400,7,39149,0
2395,BR,2020-05-14,999,412,7,40782,0
2396,BR,2020-05-15,1033,440,7,42645,0
2397,BR,2020-05-16,1178,473,8,44340,0
2398,BR,2020-05-17,1320,473,8,45729,0
2399,BR,2020-05-18,1423,517,9,46996,0
2400,BR,2020-05-19,1519,517,9,50563,0
2401,BR,2020-05-20,1776,571,9,53361,0
2402,BR,2020-05-21,1987,571,9,55692,0
2403,BR,2020-05-22,2166,629,11,58481,0
2404,BR,2020-05-23,2394,653,11,61220,0
2405,BR,2020-05-24,2574,702,11,63741,0
2406,BR,2020-05-25,2737,733,13,63741,0
2407,BR,2020-05-26,2968,800,14,63741,0
2408,BR,2020-05-27,3036,918,15,68262,0
2409,BR,2020-05-28,3185,1050,15,70275,0
2410,BR,2020-05-29,3359,1209,15,72256,0
2411,BR,2020-05-30,3565,1311,21,73929,0
2412,BR,2020-05-31,3807,1520,23,75737,0
2413,BR,2020-01-06,3945,1741,23,78090,0
2414,BR,2020-02-06,4096,1803,24,81413,0
2415,BR,2020-03-06,4326,2025,25,84729,0
2416,BR,2020-04-06,4452,2120,28,88313,0
2417,BR,2020-05-06,4598,2233,29,91903,0
2418,BR,2020-06-06,4831,2298,29,95473,0
2419,BR,2020-07-06,5070,2405,30,99108,0
2420,BR,2020-08-06,5247,2542,31,102318,0
2421,BR,2020-09-06,5455,2770,33,105588,0
2422,BR,2020-10-06,5698,2934,34,109483,0
2423,BR,2020-11-06,5948,3086,34,113225,0
2424,BR,2020-12-06,6096,3316,35,116671,0
2425,BR,2020-06-13,6289,3686,35,120086,0
2426,BR,2020-06-14,6475,3975,36,123629,0
2427,BR,2020-06-15,6662,4226,38,127126,0
2428,BR,2020-06-16,6810,4571,39,130783,0
2429,BR,2020-06-17,6940,4776,39,134402,0
2430,BR,2020-06-18,7040,4961,44,139584,0
2431,BR,2020-06-19,7290,5098,49,145562,0
2432,BR,2020-06-20,7503,5367,49,151148,0
2433,BR,2020-06-21,7665,5631,51,156926,0
2434,BR,2020-06-22,7893,5767,52,163476,0
2435,BR,2020-06-23,8050,6027,54,169401,0
2436,BR,2020-06-24,8273,6106,55,175103,0
2437,BR,2020-06-25,8488,6480,56,181737,0
2438,BR,2020-06-26,8678,6669,56,189643,0
2439,BR,2020-06-27,8980,6930,58,198385,0
2440,BR,2020-06-28,9224,7156,62,205832,0
2441,BR,2020-06-29,9618,7374,63,212659,0
2442,BR,2020-06-30,9987,7544,68,220890,0
2443,BR,2020-01-07,10204,7811,73,228689,0
2444,BR,2020-02-07,10682,7994,78,235980,0
2445,BR,2020-03-07,11108,8211,84,243167,0
2446,BR,2020-04-07,11457,8488,88,251097,0
2447,BR,2020-05-07,11860,8765,90,257896,0
2448,BR,2020-06-07,12140,9014,97,264109,0
2449,BR,2020-07-07,12528,9338,98,269277,0
2450,BR,2020-08-07,13277,9541,100,275554,0
2451,BR,2020-09-07,13981,9792,109,284059,0
2452,BR,2020-10-07,14333,10251,111,291654,0
2453,BR,2020-11-07,15039,10991,118,300762,0
2454,BR,2020-12-07,16305,11953,125,310013,0
2455,BR,2020-07-13,17421,12364,134,319142,0
2456,BR,2020-07-14,18853,13019,143,329160,0
2457,BR,2020-07-15,20173,13533,157,337212,0
2458,BR,2020-07-16,21558,14101,167,347457,0
2459,BR,2020-07-17,23300,14997,173,357730,0
2460,BR,2020-07-18,24967,15771,177,368232,0
2461,BR,2020-07-19,26379,16597,179,378508,0
2462,BR,2020-07-20,27455,17535,187,388626,0
2463,BR,2020-07-21,28564,18741,198,398929,0
2464,BR,2020-07-22,30066,19876,208,409088,0
2465,BR,2020-07-23,31691,20959,212,419208,0
2466,BR,2020-07-24,33511,22832,221,429664,0
2467,BR,2020-07-25,36314,24520,232,442125,0
2468,BR,2020-07-26,38919,26308,249,456324,0
2469,BR,2020-07-27,41111,27844,255,470560,0
2470,BR,2020-07-28,43591,29220,269,486835,0
2471,BR,2020-07-29,45919,30504,273,504629,0
2472,BR,2020-07-30,48001,31673,285,525430,0
2473,BR,2020-07-31,50987,33650,298,548172,0
2474,BR,2020-01-08,54508,35473,312,576796,0
2475,BR,2020-02-08,57270,36637,322,612415,0
2476,BR,2020-03-08,59567,38508,336,648939,0
2477,BR,2020-04-08,62031,40760,349,687154,0
2478,BR,2020-05-08,64732,42370,369,739078,0
2479,BR,2020-06-08,68148,43820,388,799332,0
2480,BR,2020-07-08,71794,46265,400,870852,0
2481,BR,2020-08-08,75786,48673,419,946278,0
2482,BR,2020-09-08,79720,51315,429,1021906,0
2483,BR,2020-10-08,82741,54139,450,1097252,0
2484,BR,2020-11-08,86812,57039,465,1180566,0
2485,BR,2020-12-08,90553,60068,474,1272980,0
2486,BR,2020-08-13,94459,62507,484,1377432,0
2487,BR,2020-08-14,98370,65307,500,1498752,0
2488,BR,2020-08-15,101906,68675,515,1612250,0
2489,BR,2020-08-16,104093,72566,537,1679462,0
2490,BR,2020-08-17,106618,76706,542,1787189,0
2491,BR,2020-08-18,109875,80740,558,1899970,0
2492,BR,2020-08-19,112759,84578,568,2008149,0
2493,BR,2020-08-20,115210,88163,574,2116094,0
2494,BR,2020-08-21,117671,91841,588,2228516,0
2495,BR,2020-08-22,119909,95372,601,2331461,0
2496,BR,2020-08-23,122156,98454,610,2432497,0
2497,BR,2020-08-24,123383,101362,627,2494712,0
2498,BR,2020-08-25,124827,104531,644,2570097,0
2499,BR,2020-08-26,126990,106765,653,2672687,0
2500,BR,2020-08-27,128850,109696,662,2777160,0
2501,BR,2020-08-28,130848,112445,674,2882926,0
2502,BR,2020-08-29,132935,115074,679,2989407,0
2503,BR,2020-08-30,135013,117305,688,3097137,0
2504,BR,2020-08-31,136337,119572,694,3187161,0
2505,BR,2020-01-09,138265,121601,709,3302720,0
2506,BR,2020-02-09,140234,123404,722,3430124,0
2507,BR,2020-03-09,142156,124976,728,3571055,0
2508,BR,2020-04-09,144134,126411,741,3721250,0
2509,BR,2020-05-09,145861,128376,750,3871733,0
2510,BR,2020-06-09,147658,130300,754,4022766,0
2511,BR,2020-07-09,149027,132145,761,4175922,0
2512,BR,2020-08-09,150694,134089,765,4328593,0
2513,BR,2020-09-09,152192,135791,775,4450714,0
2514,BR,2020-10-09,153735,137271,785,4562913,0
2515,BR,2020-11-09,155445,139458,797,4667987,0
2516,BR,2020-12-09,156866,141158,808,4773917,0
2517,BR,2020-09-13,158389,143053,822,4884417,0
2518,BR,2020-09-14,159526,145019,831,4986747,0
2519,BR,2020-09-15,161101,146533,836,5094239,0
2520,BR,2020-09-16,162632,148257,848,5202209,0
2521,BR,2020-09-17,164224,149722,855,5307337,0
2522,BR,2020-09-18,165371,151400,859,5399493,0
2523,BR,2020-09-19,166987,152956,861,5523825,0
2524,BR,2020-09-20,168542,154443,864,5700336,0
2525,BR,2020-09-21,169856,155824,870,5873939,0
2526,BR,2020-09-22,171465,157056,873,6068027,0
2527,BR,2020-09-23,173063,158546,874,6243612,0
2528,BR,2020-09-24,174266,159700,878,6414658,0
2529,BR,2020-09-25,175898,161510,881,6579427,0
2530,BR,2020-09-26,177355,163132,886,6730100,0
2531,BR,2020-09-27,178882,164537,888,6869768,0
2532,BR,2020-09-28,180032,166188,892,6990232,0
2533,BR,2020-09-29,181471,167890,894,7134767,0
2534,BR,2020-09-30,182906,169625,904,7266150,0
2535,BR,2020-01-10,184276,170867,906,7386521,0
2536,BR,2020-02-10,185707,172364,910,7506649,0
2537,BR,2020-03-10,186690,173795,912,7593645,0
2538,BR,2020-04-10,187951,175109,915,7701839,0
2539,BR,2020-05-10,188858,176674,924,7789608,0
2540,BR,2020-06-10,190123,177929,925,7893739,0
2541,BR,2020-07-10,191427,179351,927,7995594,0
2542,BR,2020-08-10,192671,180357,929,8100131,0
2543,BR,2020-09-10,193826,181781,934,8199627,0
2544,BR,2020-10-10,194966,183007,944,8306444,0
2545,BR,2020-11-10,196268,184224,946,8403189,0
2546,BR,2020-12-10,197000,185593,955,8478692,0
2547,BR,2020-10-13,198223,186623,961,8572837,0
2548,BR,2020-10-14,199549,187998,967,8669522,0
2549,BR,2020-10-15,200825,188802,972,8777607,0
2550,BR,2020-10-16,201887,190256,981,8894758,0
2551,BR,2020-10-17,203060,191515,990,9015471,0
2552,BR,2020-10-18,204212,192594,996,9134927,0
2553,BR,2020-10-19,205124,193789,1003,9248652,0
2554,BR,2020-10-20,206961,194889,1011,9389946,0
2555,BR,2020-10-21,208238,196208,1019,9531168,0
2556,BR,2020-10-22,209296,197193,1026,9676330,0
2557,BR,2020-10-23,210389,198437,1034,9818199,0
2558,BR,2020-10-24,211443,199521,1042,9960104,0
2559,BR,2020-10-25,212192,200920,1049,10099322,0
2560,BR,2020-10-26,212705,202007,1058,10223823,0
2561,BR,2020-10-27,213383,203244,1065,10358361,0
2562,BR,2020-10-28,214163,204317,1069,10498813,0
2563,BR,2020-10-29,214946,205385,1076,10630170,0
2564,BR,2020-10-30,215964,206625,1084,10776083,0
2565,BR,2020-10-31,216764,207811,1090,10923023,0
2566,BR,2020-01-11,217541,209006,1097,11066634,0
2567,BR,2020-02-11,218118,209980,1101,11192201,0
2568,BR,2020-03-11,218964,210855,1108,11335843,0
2569,BR,2020-04-11,219505,211831,1113,11462665,0
2570,BR,2020-05-11,220246,212298,1121,11601204,0
2571,BR,2020-06-11,220992,212911,1129,11738124,0
2572,BR,2020-07-11,221811,213911,1136,11867267,0
2573,BR,2020-08-11,222612,214736,1144,11989797,0
2574,BR,2020-09-11,223477,215587,1151,12105731,0
2575,BR,2020-10-11,224275,216601,1156,12244081,0
2576,BR,2020-11-11,224977,217422,1162,12374768,0
2577,BR,2020-12-11,225500,217958,1167,12510088,0
2578,BR,2020-11-13,226081,218828,1174,12645695,0
2579,BR,2020-11-14,226669,219250,1179,12772706,0
2580,BR,2020-11-15,226916,219864,1184,12869405,0
2581,BR,2020-11-16,227433,220461,1189,12977501,0
2582,BR,2020-11-17,227946,221210,1194,13103152,0
2583,BR,2020-11-18,228680,221811,1201,13232081,0
2584,BR,2020-11-19,229474,222492,1209,13349790,0
2585,BR,2020-11-20,229969,223153,1212,13458368,0
2586,BR,2020-11-21,230247,223615,1216,13543542,0
2587,BR,2020-11-22,230632,224221,1221,13637477,0
2588,BR,2020-11-23,231044,224701,1227,13743532,0
2589,BR,2020-11-24,231697,225447,1233,13871236,0
2590,BR,2020-11-25,232460,225797,1237,14002979,0
2591,BR,2020-11-26,233142,226392,1243,14138915,0
2592,BR,2020-11-27,233840,227046,1248,14275274,0
2593,BR,2020-11-28,234553,227714,1253,14412044,0
2594,BR,2020-11-29,235159,228251,1259,14547988,0
2595,BR,2020-11-30,235616,228798,1264,14664431,0
2596,BR,2020-01-12,236098,229365,1268,14794415,0
2597,BR,2020-02-12,236778,230001,1274,14921021,0
2598,BR,2020-03-12,237349,230503,1281,15047551,0
2599,BR,2020-04-12,237968,231108,1287,15174056,0
2600,BR,2020-05-12,238541,231866,1292,15302698,0
2601,BR,2020-06-12,239126,232438,1295,15428602,0
2602,BR,2020-07-12,239565,233117,1297,15539015,0
2603,BR,2020-08-12,240249,233791,1300,15664718,0
2604,BR,2020-09-12,240939,234498,1303,15782581,0
2605,BR,2020-10-12,241534,234940,1307,15908787,0
2606,BR,2020-11-12,242152,235614,1312,16033415,0
2607,BR,2020-12-12,242748,236189,1317,16154121,0
2608,BR,2020-12-13,243248,236737,1321,16274624,0
2609,BR,2020-12-14,243673,237372,1325,16383883,0
2610,BR,2020-12-15,244245,237996,1329,16507066,0
2611,BR,2020-12-16,244810,238462,1332,16629179,0
2612,BR,2020-12-17,245398,238957,1337,16751770,0
2613,BR,2020-12-18,245933,239538,1341,16874214,0
2614,BR,2020-12-19,246645,240331,1347,16995748,0
2615,BR,2020-12-20,247244,240915,1352,17114663,0
2616,BR,2020-12-21,247531,241358,1358,17217553,0
2617,BR,2020-12-22,248028,241935,1362,17336868,0
2618,BR,2020-12-23,248668,242244,1367,17453751,0
2619,BR,2020-12-24,249336,242766,1371,17571979,0
2620,BR,2020-12-25,249976,243255,1373,17685756,0
2621,BR,2020-12-26,250450,243985,1379,17787811,0
2622,BR,2020-12-27,250995,244688,1383,17902025,0
2623,BR,2020-12-28,251304,245305,1386,17999839,0
2624,BR,2020-12-29,251926,245828,1389,18114647,0
2625,BR,2020-12-30,252400,246386,1393,18227119,0
2626,BR,2020-12-31,252792,246685,1397,18336722,0
2627,BR,2021-01-01,253255,247089,1400,18442165,0
2628,BR,2021-02-01,253652,247579,1403,18526245,0
2629,BR,2021-03-01,253934,248210,1405,18620805,0
2630,BR,2021-04-01,254278,248640,1408,18702664,0
2631,BR,2021-05-01,254689,249096,1415,18797683,0
2632,BR,2021-06-01,255097,249520,1420,18892926,0
2633,BR,2021-07-01,255474,249943,1424,18991011,0
2634,BR,2021-08-01,255926,250447,1428,19082418,0
2635,BR,2021-09-01,256419,250858,1430,19180737,0
2636,BR,2021-10-01,256778,251266,1434,19281224,0
2637,BR,2021-11-01,256991,251644,1439,19361524,0
2638,BR,2021-12-01,257335,251858,1443,19456871,0
2639,BR,2021-01-13,257629,252249,1445,19552000,0
2640,BR,2021-01-14,257943,252487,1447,19646625,0
2641,BR,2021-01-15,258289,252858,1449,19731328,0
2642,BR,2021-01-16,258528,253186,1453,19818150,18169
2643,BR,2021-01-17,258739,253569,1457,19901779,18169
2644,BR,2021-01-18,258883,253913,1460,19975038,33389
2645,BR,2021-01-19,259072,254508,1461,20063688,42085
2646,BR,2021-01-20,259281,254765,1464,20151380,47433
2647,BR,2021-01-21,259449,255080,1468,20237577,63541
2648,BR,2021-01-22,259617,255538,1472,20324919,63620
2649,BR,2021-01-23,259766,255741,1476,20408181,76125
2650,BR,2021-01-24,259897,256008,1479,20491088,76125
2651,BR,2021-01-25,259979,256230,1483,20560357,88450
2652,BR,2021-01-26,260139,256400,1486,20701517,88450
2653,BR,2021-01-27,260225,257110,1490,20770786,89074
2654,BR,2021-01-28,260359,257391,1492,20782818,107174
2655,BR,2021-01-29,260480,257669,1495,20864841,110396
2656,BR,2021-01-30,260603,257856,1499,20946382,146015
2657,BR,2021-01-31,260719,258018,1501,21021650,148293
2658,BR,2021-01-02,260794,258136,1503,21086973,184215
2659,BR,2021-02-02,260912,258309,1507,21160236,222153
2660,BR,2021-03-02,261004,258447,1510,21235979,264097
2661,BR,2021-04-02,261068,258556,1512,21309467,312339
2662,BR,2021-05-02,261158,258757,1514,21383874,354360
2663,BR,2021-06-02,261246,258841,1515,21458338,374538
2664,BR,2021-07-02,261299,258925,1516,21530827,380229
2665,BR,2021-08-02,261355,259054,1517,21591296,397555
2666,BR,2021-09-02,261447,259174,1518,21664852,415989
2667,BR,2021-10-02,261511,259234,1520,21741730,430307
2668,BR,2021-11-02,261568,259347,1521,21812681,448903
2669,BR,2021-12-02,261646,259433,1522,21877920,471683
2670,BR,2021-02-13,261690,259513,1524,21940459,491233
2671,BR,2021-02-14,261741,259591,1525,21987741,492152
2672,BR,2021-02-15,261785,259670,1527,22018681,495717
2673,BR,2021-02-16,261841,259748,1528,22055937,496988
2674,BR,2021-02-17,261879,259830,1529,22086083,502903
2675,BR,2021-02-18,261942,259898,1531,22121258,506688
2676,BR,2021-02-19,262009,259973,1532,22155721,515363
2677,BR,2021-02-20,262066,260030,1534,22187704,522379
2678,BR,2021-02-21,262160,260088,1535,22219581,522811
2679,BR,2021-02-22,262244,260147,1536,22241341,526159
2680,BR,2021-02-23,262303,260218,1537,22274557,532936
2681,BR,2021-02-24,262357,260310,1538,22306633,540315
2682,BR,2021-02-25,262418,260401,1539,22339594,548175
2683,BR,2021-02-26,262464,260493,1540,22371889,560158
2684,BR,2021-02-27,262509,260564,1541,22403554,560158
2685,BR,2021-02-28,262534,260594,1541,22434044,560158
2686,BR,2021-01-03,262556,260645,1541,22456253,562270
2687,BR,2021-02-03,262597,260687,1541,22491500,569040
2688,BR,2021-03-03,262628,260737,1542,22525216,583179
2689,BR,2021-04-03,262668,260777,1543,22559016,601638
2690,BR,2021-05-03,262706,260821,1544,22594432,623488
2691,BR,2021-06-03,262728,260849,1545,22623383,650391
2692,BR,2021-07-03,262758,260899,1546,22647925,650391
2693,BR,2021-08-03,262779,260942,1547,22662545,822286
2694,BR,2021-09-03,262820,260975,1547,22681679,875735
2695,BR,2021-10-03,262864,261013,1548,22706935,918099
2696,BR,2021-11-03,262909,261037,1548,22730162,918099
2697,BR,2021-12-03,262937,261064,1549,22752418,1031520
2698,BR,2021-03-13,262975,261092,1550,22785366,1098054
2699,BR,2021-03-14,263025,261136,1551,22825493,1098054
2700,BR,2021-03-15,263051,261171,1552,22858540,1168540
2701,BR,2021-03-16,263100,261200,1553,22899132,1227941
2702,BR,2021-03-17,263158,261240,1554,22943812,1286394
2703,BR,2021-03-18,263265,261304,1555,23002888,1362861
2704,BR,2021-03-19,263355,261362,1556,23058747,1432884
2705,BR,2021-03-20,263443,261413,1557,23114123,1531693
2706,BR,2021-03-21,263569,261487,1559,23167654,1531693
2707,BR,2021-03-22,263659,261537,1561,23211498,1620295
2708,BR,2021-03-23,263770,261583,1563,23266156,1734892
2709,BR,2021-03-24,263940,261648,1565,23322388,1835841
2710,BR,2021-03-25,264198,261706,1567,23375172,1965991
2711,BR,2021-03-26,264409,261839,1569,23426834,2096425
2712,BR,2021-03-27,264604,261917,1571,23485865,2206580
2713,BR,2021-03-28,264955,262036,1572,23550969,2206580
2714,BR,2021-03-29,265194,262133,1573,23621031,2206580
2715,BR,2021-03-30,265268,262238,1574,23650955,2281396
2716,BR,2021-03-31,265527,262371,1576,23701470,2398125
2717,BR,2021-01-04,266015,262529,1578,23761732,2599756
2718,BR,2021-02-04,266677,262733,1580,23825578,2690447
2719,BR,2021-03-04,267513,262988,1582,23889560,2795440
2720,BR,2021-04-04,268377,263233,1583,23956593,2931751
2721,BR,2021-05-04,269312,263582,1586,24029011,3128321
2722,BR,2021-06-04,270392,263849,1588,24110325,3413610
2723,BR,2021-07-04,271919,264402,1591,24195375,3541310
2724,BR,2021-08-04,273830,264730,1595,24285079,3665305
2725,BR,2021-09-04,276004,265048,1598,24375830,3721925
2726,BR,2021-10-04,279473,265870,1604,24470942,3956794
2727,BR,2021-11-04,283229,266923,1610,24569965,4191596
2728,BR,2021-12-04,286228,267559,1616,24649983,4374749
2729,BR,2021-04-13,290385,268606,1630,24743506,4457751
2730,BR,2021-04-14,295171,269795,1651,24843640,4610622
2731,BR,2021-04-15,301304,270550,1675,24944876,4717948
2732,BR,2021-04-16,307557,272403,1688,25045280,4776572
2733,BR,2021-04-17,315427,274207,1722,25145835,4896516
2734,BR,2021-04-18,324117,277667,1749,25246439,4985475
2735,BR,2021-04-19,331604,280286,1790,25329800,5100351
2736,BR,2021-04-20,342059,283863,1841,25435956,5196802
2737,BR,2021-04-21,354281,288637,1897,25541936,5265752
2738,BR,2021-04-22,365770,293945,1956,25642999,5345938
2739,BR,2021-04-23,378442,300012,2010,25751146,5416621
2740,BR,2021-04-24,390801,306753,2087,25852574,5480400
2741,BR,2021-04-25,403596,314286,2155,25953065,5534725
2742,BR,2021-04-26,415397,323514,2222,26033526,5615883
2743,BR,2021-04-27,428001,331418,2307,26133854,5687362
2744,BR,2021-04-28,441375,340236,2391,26237749,5752806
2745,BR,2021-04-29,454464,351162,2480,26335721,5822440
2746,BR,2021-04-30,470317,362356,2560,26433890,5882397
2747,BR,2021-01-05,484106,373261,2642,26529576,5929577
2748,BR,2021-02-05,497640,384955,2739,26618969,5965700
2749,BR,2021-03-05,509047,398558,2821,26691627,6012682
2750,BR,2021-04-05,523841,410484,2926,26786518,6061183
2751,BR,2021-05-05,538677,422210,2987,26881766,6105905
2752,BR,2021-06-05,553803,435574,3077,26986790,6149968
2753,BR,2021-07-05,567269,449063,3139,27093943,6185149
2754,BR,2021-08-05,580217,464025,3215,27201953,6216512
2755,BR,2021-09-05,591476,477389,3282,27311143,6318173
2756,BR,2021-10-05,601650,493189,3357,27411255,6444938
2757,BR,2021-11-05,612570,507041,3429,27521326,6546280
2758,BR,2021-12-05,622433,519306,3503,27633066,6638656
2759,BR,2021-05-13,630185,530314,3593,27730730,6764692
2760,BR,2021-05-14,637679,544445,3670,27839046,6888249
2761,BR,2021-05-15,645015,558785,3743,27949218,7024279
2762,BR,2021-05-16,651909,572987,3832,28069489,7148062
2763,BR,2021-05-17,657829,584203,3928,28194831,7254529
2764,BR,2021-05-18,664115,595377,4039,28329961,7323327
2765,BR,2021-05-19,670174,607420,4143,28470063,7371620
2766,BR,2021-05-20,676045,617397,4241,28610133,7648604
2767,BR,2021-05-21,681199,627548,4339,28735144,7737203
2768,BR,2021-05-22,685574,636224,4442,28875658,7787248
2769,BR,2021-05-23,689576,644335,4549,29008248,7945059
